,Date,User,Tweet
5760,2022-12-06 19:41:31+00:00,MP_ayuda,"@_MercadoPago32 @silarrabe Hola, te contamos que no tenemos un número telefónico al cual nos puedas contactar directamente, nuestro contacto vía e-mail, chat o teléfono, deberá ser solicitado desde: https://t.co/wHDubjoXx2

Además, nuestras redes sociales están verificadas con un check azul.

Saludos."
5761,2022-12-06 19:41:15+00:00,MP_ayuda,"@_MercadoPago32 @ilm4go Hola, cada usuario solicita ayuda por e-mail, chat o teléfono a través del Portal de Ayuda: https://t.co/TJFO2A2Tox

No contamos con un número telefónico. Si sospechas de algún perfil que te contactó o te compartió un enlace privado que no es el nuestro, avisanos.

Saludos."
5762,2022-12-06 19:40:32+00:00,MP_ayuda,"@_MercadoPago32 @Laurita_23 Hola, cada usuario solicita ayuda por e-mail, chat o teléfono a través del Portal de Ayuda: https://t.co/TJFO2A2Tox

No contamos con un número telefónico. Si sospechas de algún perfil que te contactó o te compartió un enlace privado que no es el nuestro, avisanos.

Saludos."
5763,2022-12-06 19:37:19+00:00,MP_ayuda,"@_MercadoPago32 @Mariana92205775 Hola, cada usuario solicita ayuda por e-mail, chat o teléfono a través del Portal de Ayuda: https://t.co/TJFO2A2Tox

No contamos con un número telefónico. Si sospechas de algún perfil que te contactó o te compartió un enlace privado que no es el nuestro, avisanos.

Saludos."
5764,2022-12-06 19:36:58+00:00,MP_ayuda,"@_MercadoPago32 @onlinekilla1985 Hola, cada usuario solicita ayuda por e-mail, chat o teléfono a través del Portal de Ayuda: https://t.co/TJFO2A2Tox

No contamos con un número telefónico. Si sospechas de algún perfil que te contactó o te compartió un enlace privado que no es el nuestro, avisanos.

Saludos."
5765,2022-12-06 19:15:26+00:00,AcademicoMDP,"@MP_ayuda Ya tengo un caso abierto, y ese link es de mercadoLibre.... 😡
El problema es que no deja responder/adjuntar la info que me solicitan en la app/web, cuando presionas ""responder"" queda cargando y no pasa nada. Ya probe de varios dispositivos y es lo mismo."
5766,2022-12-06 19:05:33+00:00,MP_ayuda,"@AcademicoMDP Hola. Para asesorarte sobre el inconveniente para responder tu reclamo, iniciá sesión en tu cuenta e ingresá a: https://t.co/HpBHU7JXfU &gt; ¿Necesitás más ayuda? &gt; Contactanos.

Podrás elegir la opción que más se ajuste a tu consulta y comunicarte con nosotros.

Te esperamos."
5767,2022-12-06 19:00:52+00:00,marioguinsburg,@MP_ayuda Son muy truchos. No resuelven nada. La peor atención al cliente que conozco
5768,2022-12-06 18:57:53+00:00,MarcosCuba1,"@MP_ayuda @mercadopago No entendes que hay cosas que son por mercadopago off y ademas siempre responden lo mismo, que se contacte conmigo alguien de mercadopago off no todo es por dentro de la cuenta"
5769,2022-12-06 18:57:47+00:00,MatiLatorre88,@MP_ayuda Y como hacen match entre el usuario de Twitter y de MP?
5770,2022-12-06 18:56:01+00:00,MP_ayuda,"@MarcosCuba1 @mercadopago Buenas tardes. Para asesorarte sobre el rechazo en tus pagos, luego de haber iniciado sesión en tu cuenta, ingresá a:https://t.co/yoguWV9ssr &gt; ¿Necesitás más ayuda? &gt; Contactanos. Ahí detallá tu consulta y accederás a un contacto con nuestro equipo de soporte.Te esperamos."
5771,2022-12-06 18:55:30+00:00,AliYoun91145727,@MP_ayuda Ya hice todo eso
5772,2022-12-06 18:48:38+00:00,MP_ayuda,"@MatiLatorre88 Buenas tardes.

Te damos la tranquilidad de que estaremos revisando lo sucedido con el acceso a tu cuenta, desde el caso 229984795.

A la mayor brevedad posible, te estaremos dando respuesta por mail, a la dirección de correo electrónico que tenés asociada.

Saludos."
5773,2022-12-06 18:45:37+00:00,MP_ayuda,"@onlinekilla1985 Hola. Queremos asesorarte con el pago de tu crédito, por ello te pedimos ingresar acá: https://t.co/HpBHU7JXfU 

Debés haber iniciado sesión en tu cuenta y seleccioná &gt; ¿Necesitás más ayuda? &gt; “Contactanos”, ahí escogé la opción que más se ajuste a tu consulta.

Te esperamos."
5774,2022-12-06 18:43:37+00:00,MarcosCuba1,"@mercadopago Otra vez me empezaronna rechazar todos los pagos con tarjeta cuando ya se habia arreglado, quien lo soluciona? @MP_ayuda"
5775,2022-12-06 18:43:34+00:00,MP_ayuda,"@AliYoun91145727 Buenas tardes. Para asesorarte sobre el robo de tu cuenta y el acceso, te pedimos que nos envíes usuario y/o algún número de operación vinculada a la misma, que podrás encontrar en tu casilla de correo.

Con esta información, podremos verificar lo sucedido.

Te esperamos."
5776,2022-12-06 18:37:00+00:00,claudia_moou,"@MP_ayuda @Luna_Abru05 Te pido que me des un link para hablar con un operador yaaaa, para que no tengan que seguirme las páginas truchas gracias a ustedes 😡😡😡"
5777,2022-12-06 18:34:48+00:00,samo_tad,@MP_ayuda @MercadoPagoMex ya se los mandé via dm
5778,2022-12-06 18:33:07+00:00,MP_ayuda,"@CatalinaMichelk Hola, para asesorarte sobre el inconveniente que tenés con la liberación de tu dinero, iniciá sesión en tu cuenta y luego ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos.
 
Por ahí podremos asesorarte con cualquier duda.
 
Esperamos tu contacto."
5779,2022-12-06 18:29:18+00:00,MatiLatorre88,@MP_ayuda Hola necesito usar mi cuenta y hace mas de 24hs que no puedo ingresar.
5780,2022-12-06 18:25:35+00:00,AliYoun91145727,"@MP_ayuda Me robaron mi cuenta, no tengo acceso a ella y quedaron que me marcarían dentro de las 48 llevo una semana y no tengo mi cuenta de vuelta. Hay créditos que tengo que pagar y necesito de vuelta mi cuenta"
5781,2022-12-06 18:24:58+00:00,AliYoun91145727,"@MP_ayuda Me robaron mi cuenta, no tengo acceso a ella y quedaron que me marcarían dentro de las 48 llevo una semana y no tengo mi cuenta de vuelta. Hay créditos que tengo que pagar y necesito de vuelta mi cuenta"
5782,2022-12-06 18:22:34+00:00,AliYoun91145727,"@MP_ayuda Me robaron mi cuenta, no tengo acceso a ella y quedaron que me marcarían dentro de las 48 llevo una semana y no tengo mi cuenta de vuelta."
5783,2022-12-06 18:14:42+00:00,AcademicoMDP,"@MP_ayuda Estoy hace 3 dias queriendo responder un reclamo y la interfaz queda cargando para siempre, ya sea en web como en la app. https://t.co/Gj9bbXTZqv"
5784,2022-12-06 18:04:23+00:00,CatalinaMichelk,"@MP_ayuda + Y no me dan solución. Necesito que se comunique un asesor ya que también cuando voy a ayuda de la plataforma y indico la opción de que me llamen, me figura error. Necesito que me lo solucionen pronto ya que es un comercio y preciso disponer de ese dinero."
5785,2022-12-06 18:03:09+00:00,CatalinaMichelk,"@MP_ayuda Buenas tardes, necesito que me solucionen un inconveniente con mí cuenta. Tengo la configuración de dinero liberado instantáneamente cuando ingresan ventas a mí cuenta, y me están reteniendo dinero a 18 días cuando nunca puse esa configuración. Hice 3 reclamos distintos"
5786,2022-12-06 17:55:15+00:00,dinahrujama,@MP_ayuda hace 2 dias que intento subir al sistema la documentación q me pidieron para acreditar que estoy exenta de pago de IIBB. NECESITO UN MAIL PARA QUE RECEPCIONEN LA DOC O LOS DENUNCIO. NO TIENEN POR QUE HABERME COBRADO IIBB PORQ LEGALMENTE ESTOY EXENTA!
5787,2022-12-06 17:54:38+00:00,MP_ayuda,"@MercadoPagoMex @samo_tad Hola. Para asesorarte sobre el fraude en tu compra, bríndanos más información y envíanos el usuario de tu cuenta, junto con el número de operación asociada.
Puedes ver tu usuario desde: Mi perfil &gt; Usuario o desde la app en ≡ &gt; Mi perfil &gt; Mis datos &gt; Usuario. Saludos."
5788,2022-12-06 17:41:55+00:00,MP_ayuda,"@MercadoPagoMex @tannermich12 Hola. Para asesorarte sobre el inconveniente con tu pago, iniciá sesión en tu cuenta e ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos.

Podrás elegir la opción que más se ajuste a tu consulta y comunicarte con nosotros.

Te esperamos."
5789,2022-12-06 17:41:10+00:00,MP_ayuda,"@MercadoPagoMex @ManuelZzs @Banxico @CondusefMX @Profeco Buenas tardes. Para asesorarte sobre la transferencia, luego de acceder a tu cuenta, ingresa a: https://t.co/RagyXtyoen &gt; ¿Necesitas más ayuda? &gt; “Contáctanos”. De esta manera, podrás comunicarte directamente con nosotros. Te esperamos."
5790,2022-12-06 17:40:48+00:00,MercadoPagoMex,"@cesar_piaf @ML_Ayuda Hola Isaac, con gusto nuestro equipo de soporte @MP_ayuda te brindará el seguimiento necesario."
5791,2022-12-06 17:37:13+00:00,MercadoPagoMex,"@samo_tad Hola Tadeus, nuestro equipo de @MP_ayuda te brindará el soporte necesario a la brevedad."
5792,2022-12-06 17:36:19+00:00,CVersteeg,"@Mercadolibre @ML_Mexico @ML_Ayuda @MP_ayuda @mercadopago @MercadoPagoMex 
Que departamento puede revisar bien mi caso? Nadie ha revisado mi caso Es muy mala su atención al cliente. Según esto van a revisar el caso pero nadie nunca lo hace. Tienen mi inf de contacto, USENLA"
5793,2022-12-06 17:35:08+00:00,MercadoPagoMex,"@tannermich12 Hola Tanner, nuestro equipo te dará el soporte necesario a la brevedad sobre esta situación que nos comentas @MP_ayuda"
5794,2022-12-06 17:34:08+00:00,MercadoPagoMex,"@ManuelZzs @Banxico @CondusefMX @Profeco Buen día, con gusto nuestro equipo de @MP_ayuda te brindará el soporte necesario a la brevedad."
5795,2022-12-06 17:30:11+00:00,DemianStar,"@MP_ayuda hice una transferencia de MP a Banco Galicia hace mas de 24hs y no se acredita, necesito urgente una solucion. Ya entre a su pagina para buscar ayuda y un operador me dijo que demoran hasta 2 dias habiles las transferencias cuando en su pagina dice 24hs. Se contradicen"
5796,2022-12-06 16:33:54+00:00,MP_ayuda,"@silarrabe Nos contactamos con vos desde la consulta #229755959. Verificá en la carpeta de correos no deseados, spam y recibidos del e-mail vinculado a tu cuenta de Mercado Pago, para seguir la comunicación.

Quedamos a las órdenes."
5797,2022-12-06 16:30:39+00:00,silarrabe,"@MP_ayuda No me dan respuestas no me solucionan nada y no ayudan en nada tampoco, solo me piden informacion la cual no tengo, solo quiero sacar mi dinero que es fruto de mi trabajo"
5798,2022-12-06 16:29:53+00:00,silarrabe,"@MP_ayuda No me sirve el contacto Por Ahi, me piden documentacion la cual no tengo y no se mueven de ahi, ya no quiero la cuenta, quiero mi dinero, por que eso de retener el dinero es robar, y ustedes estan robando"
5799,2022-12-06 16:21:20+00:00,HectorItuarte,@EbansTorment @MercadoPagoMex @MP_ayuda ¿Ya te dieron bola estos idiotas o no?
5800,2022-12-06 16:21:08+00:00,MP_ayuda,"@silarrabe Vemos que ya entraste en contacto con nosotros bajo el caso 229755959 y te dimos respuesta al correo asociado a tu cuenta de Mercado Pago el día de hoy, podés verlo en tu casilla de correo o spam y en caso de dudas, continuar el contacto por ahí. 

Saludos."
5801,2022-12-06 16:12:51+00:00,silarrabe,"@MP_ayuda Mi nombre de Usuario es Gamestorelr
Y numero de Operacion 50421619687, fue una transferencia que me enviaron"
5802,2022-12-06 16:09:46+00:00,masterne,@MP_ayuda necesito saber cuándo me van a venir a dejar mi tarjeta de mercado pago la empresa de transporte nunca paso ayer https://t.co/hjZxD7acmn
5803,2022-12-06 15:37:49+00:00,MP_ayuda,"@silarrabe Hola, para asesorarte sobre tu cuenta, te pedimos que nos envíes usuario y/o algún número de operación vinculada a la misma, este dato podrás encontrarlo en tu casilla de e-mail.

Con esta información, podremos verificar lo sucedido.

Esperamos tu contacto con la información."
5804,2022-12-06 15:33:43+00:00,silarrabe,@MP_ayuda necesito que me devuelvan mi plata... Hace 1 mes me bloquearon la cuenta y no puedo sacar mi dinero!!! Me piden documentos de afip cuándo yo soy ama de casa!!
5805,2022-12-06 15:14:32+00:00,hernan_erazo,@MP_ayuda @marcos_galperin necesito que se comuniquen no puedo entrar a mi usuario. Es urgente
5806,2022-12-06 15:03:08+00:00,MP_ayuda,"@Mariana92205775 Hola. Nos alegra que te interese tener una nueva Tarjeta Prepaga. Si tu tarjeta está bloqueada, pedí una nueva desde la app en Más &gt; Tarjetas &gt; Tarjeta Mercado Pago.Además, te dejamos los términos y condiciones acá: https://t.co/tOAXqlQTnm 

Quedamos a las órdenes."
5807,2022-12-06 14:38:07+00:00,ale_y_cris,@mercadopago @MP_ayuda déjense de joder con el cuento revisiones manuales de los pagos!!! Necesitaba el producto hoy y gracias a sus “validaciones manuales” vaya a saber cuando lo reciba y si el precio será el mismo. Que inoperantes
5808,2022-12-06 14:37:11+00:00,MP_ayuda,"@guss__h Hola. Te contamos que los retiros a cuentas bancarias únicamente pueden hacerse con el dinero disponible en cuenta de Mercado Pago.

Por cualquier consulta extra, quedamos a las órdenes.

Saludos."
5809,2022-12-06 14:35:58+00:00,Mariana92205775,@MP_ayuda Soy d Argentina necesito una respuesta me pueden mandar una tarjeta como antes se me bloqueó la q tenia
5810,2022-12-06 14:33:16+00:00,MP_ayuda,"@Laurita_23 Buenos días. Para que podamos asesorarte con la transferencia, ingresá acá: https://t.co/6pV4WQFrKs 

Debés haber iniciado sesión en tu cuenta y seleccioná &gt; ¿Necesitás más ayuda? &gt; “Contactanos”, ahí escogé la opción que más se ajuste a tu consulta.

Esperamos tu contacto."
5811,2022-12-06 14:30:16+00:00,Laurita_23,"@MP_ayuda hola buenas, hice una transferencia desde brubank hacía una cuenta MP y no se le acredita a la persona, hay forma que me den info sobre esa transferencia?"
5812,2022-12-06 14:19:25+00:00,MP_ayuda,"@HarveySanhueza Verificamos que tienes el caso #229511424, nuestro equipo especializado te contactara por el correo electrónico de tu cuenta SADI4668451 vinculada a Mercado Pago, te recomendamos aguardar la respuesta por parte de ellos. 

Quedamos a las órdenes."
5813,2022-12-06 14:17:33+00:00,guss__h,"@MP_ayuda Hola. Quiero saber, si al realizar una transferencia a una cuenta bancaria, que no es de MercadoPago, si es posible realizarla con tarjeta de crédito con el cargo adicional del 7,99 %"
5814,2022-12-06 13:50:38+00:00,MP_ayuda,"@claudia_moou @Luna_Abru05 Te pedimos que nos brindes los datos a los que hacés referencia, si tenés la URL de las páginas falsas que nos indicás, de esta manera podremos reportar la situación con nuestro equipo.

Quedamos atentos."
5815,2022-12-06 13:44:01+00:00,claudia_moou,"@MP_ayuda @Luna_Abru05 Cómo los odio, ya me empiezan a seguir todos los Mercado Pago truchos 😡😡😡😡😡"
5816,2022-12-06 13:37:18+00:00,MP_ayuda,"@ilm4go Hola. Para ayudarte con tu transferencia, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Detallá tu consulta y podrás comunicarte con nosotros.

Saludos."
5817,2022-12-06 13:29:17+00:00,MP_ayuda,"@mirandavd99 Hola. Podés solicitar nuevamente la activación de Mercado Crédito en tu cuenta ingresando acá: https://t.co/TTX6xR7zQr y haciendo clic en “Activar gratis Mercado Crédito”. 

Te pediremos algunos datos y luego daremos respuesta a tu solicitud. 

Te esperamos."
5818,2022-12-06 13:29:11+00:00,HectorItuarte,"Recuento de vainas inútiles para hoy:

1) Siempre en primerísimo lugar: los huevones de @MP_ayuda y @MercadoPagoMex 🥳

2) La cantante folk que forzó a @suedeHQ a cambiarse el nombre (en EEUU) en 1994 🤦🏻
 
https://t.co/tOY8DnaBIx"
5819,2022-12-06 13:25:27+00:00,mirandavd99,@MP_ayuda hace bastante pedí que me activen mercado crédito y no consigo que me llegue. Me lo pueden activar?
5820,2022-12-06 12:51:57+00:00,mcrisever,@MP_ayuda Gracias
5821,2022-12-06 12:51:11+00:00,MP_ayuda,"@mcrisever Para verificar lo sucedido con tu transferencia, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos.

Seleccioná la opción que más se ajuste a tu consulta y podrás contactarnos.

Esperamos tu contacto."
5822,2022-12-06 12:42:08+00:00,mcrisever,@MP_ayuda Ayer realice una transferencia a una cuenta de MP desde BBVA y aun no le llego el dinero. En el banco fue debitado
5823,2022-12-06 12:37:59+00:00,MP_ayuda,"@mcrisever Hola. Te contamos que no manejamos mensajería por privado, por esto, es importante que nos brindes los detalles de tu consulta por este medio, sin exponer tus datos personales, también podés contactarnos por acá: https://t.co/8A8Sdbhbtt

Saludos."
5824,2022-12-06 12:32:47+00:00,mcrisever,@MP_ayuda envio DM
5825,2022-12-06 12:17:11+00:00,MP_ayuda,"@HarveySanhueza Hola. Para asesorarte respecto a la suspensión de tu cuenta y el dinero ella, es necesario que nos envíes tu usuario y/o algún número de operación vinculada a esta, que podrás encontrar en tu casilla de correo.

Así, podremos brindarte la información correspondiente.

Saludos."
5826,2022-12-06 11:36:19+00:00,MP_ayuda,"@cristian_gers @brubankarg @MagaliToloza5 @mercadopago En este caso, para ayudarte con la transferencia, iniciá sesión en tu cuenta e ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Detallá tu consulta y podrás comunicarte con nosotros.

Saludos."
5827,2022-12-06 11:34:42+00:00,MP_ayuda,"@wandeah0812 @mercadopago Como no podés responder a nuestro contacto, envianos el nombre de usuario de la cuenta de un tercero, puede ser un amigo, familiar o conocido.

Este dato podrás verlo en la propia cuenta: Tu perfil &gt; Usuario o desde la app en ≡ &gt; Tu perfil &gt; Mis datos &gt; Usuario.

Te esperamos."
5828,2022-12-06 11:26:09+00:00,MP_ayuda,"@clairesouju Hola. Para ayudarte con tu pago, te invitamos a registrarte desde acá: https://t.co/ViNyjQaaQ0

Luego iniciá tu sesión e ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Detallá tu consulta y podrás comunicarte con nosotros.

Saludos."
5829,2022-12-06 10:59:48+00:00,cristian_gers,@brubankarg @MP_ayuda @MagaliToloza5 @mercadopago Desde el viernes 02/12 y todavía no se hace efectiva la transferencia desde @brubankarg a @mercadopago @MP_ayuda nadie se hace cargo
5830,2022-12-06 06:15:01+00:00,RafeOcampo,@MP_ayuda @EzeqMancilla Ni por ningún lado 😅
5831,2022-12-06 03:06:18+00:00,MP_ayuda,"@Angemeli Hola, queremos que tu cuenta pueda mantenerse segura, por esto, cuando realices algunas acciones en nuestro sitio, te pedimos validar tu identidad. 

Solo la usaremos para verificar que seas la persona correcta y que tus datos estén actualizados. 

Saludos."
5832,2022-12-06 03:04:53+00:00,Angemeli,"@MP_ayuda hola, porque mercado pago me pide escanear mi cédula de identidad para ingresar a una devolución de dinero?  si cuando yo me hice usuaria de mercado libre no me pidieron hacer eso?"
5833,2022-12-06 02:17:06+00:00,MP_ayuda,"@EzeqMancilla Hola, no brindamos atención por mensajería privada en Twitter. 

Si querés, podés darnos más detalles de tu consulta por este medio o también, tenés la opción de despejar tus dudas por medio de nuestro Portal de Ayuda: https://t.co/TYwYQwHHwk

Saludos."
5834,2022-12-06 02:12:44+00:00,EzeqMancilla,Me pueden responder el dm. gracias @MP_ayuda
5835,2022-12-06 01:51:25+00:00,MP_ayuda,"@yissaanz Luego de iniciar sesión en tu cuenta, o preferiblemente desde la cuenta que quieres dar de baja, comunícate con nosotros por aquí: https://t.co/yaVSmmxSOk &gt; ¿Necesitas más ayuda? &gt; Contáctanos &gt; Configuración de mi cuenta. 

Te esperamos."
5836,2022-12-06 00:58:31+00:00,MP_ayuda,"@FranLauandos @mercadopago En este caso, verificamos que tu cuenta se encuentra correctamente habilitada para operar en el sitio.

Te pedimos que nos detalles cuál es el inconveniente que se te presenta para iniciar sesión. ¿Ves algún mensaje? ¿En qué momento no te permite continuar?

Quedamos atentos."
5837,2022-12-06 00:37:35+00:00,MP_ayuda,"@_alchemilla @mercadopago Hola, para verificar lo sucedido con tu ingreso de dinero, podrás comunicarte, luego de haber iniciado sesión en tu cuenta, ingresa a: https://t.co/RagyXtyoen &gt; ¿Necesitas más ayuda? &gt; Contáctanos. 

 Detalla tu consulta y accederás a un contacto.

Te esperamos."
5838,2022-12-06 00:30:07+00:00,MP_ayuda,"@mercadopago3564 @StephaniaRendon Hola, no tenemos un teléfono al que puedas comunicarte directamente ni asistentes personales en redes sociales, pero puedes escribirnos desde nuestro Portal de Ayuda: https://t.co/HmQizCqMak &gt; tu país &gt; Ayuda.

Si algún perfil te contactó, cuéntanos para ayudarte.

Saludos."
5839,2022-12-06 00:17:23+00:00,mrey_0001,@MP_ayuda @CondusefMX @Profeco A realizar otra vez mi pago. Respuesta automatizada.
5840,2022-12-06 00:14:37+00:00,MP_ayuda,"@mrey_0001 @CondusefMX @Profeco Hola. Para revisar lo ocurrido con tu pago, luego de haber iniciado sesión en tu cuenta, ingresa a: https://t.co/RagyXtyoen &gt; ¿Necesitas más ayuda? &gt; Contáctanos. Detalla tu consulta y accederás a un contacto directo con nosotros. 

Te esperamos."
5841,2022-12-06 00:14:14+00:00,mrey_0001,"@MP_ayuda pero nadie me soluciona. He mandado mensajes, correos, hecho llamadas y solo me dicen que van a escalar el problema y mientras tanto me suspenden cuenta, aumentan intereses y me bajan la categoria. @CondusefMX @Profeco"
5842,2022-12-06 00:12:13+00:00,mrey_0001,"@MP_ayuda Espero que por este medio si pueda alguien apoyarme. Hice mi pago con dias de anticipación y mercado pago dice que fue rechazado, pero en mi banco si se descontó. He enviado 3 diferentes comprbantes como evidencia de que se realizó el cobro por medio de ustedes..."
5843,2022-12-06 00:02:22+00:00,samo_tad,@Adri4nSantos @MercadoPagoMex @MP_ayuda gracias uwu
5844,2022-12-05 23:57:15+00:00,auto_accefama,"@MP_ayuda Hola no se puede entrar a la aplicación, no sirve desde hace unas horas, ya actualice a la ultima versión, nos robaran el dinero nuevamente? Hace un año nos robaron bastante , no queremos que vuelva a repetir @Profeco"
5845,2022-12-05 23:37:41+00:00,jjiminnie_x,@MP_ayuda Cuanto tiempo más tengo que esperar??
5846,2022-12-05 23:37:26+00:00,jjiminnie_x,@MP_ayuda Pero me vienen diciendo lo mismo hace una semana
5847,2022-12-05 23:32:48+00:00,MP_ayuda,"@jjiminnie_x Verificamos que recientemente entraste en contacto con nosotros desde el número de caso 228876253.

El caso está siendo analizado por nuestro equipo especializado en seguridad de cuenta.

Pronto nos comunicaremos contigo con más información.

Saludos."
5848,2022-12-05 23:28:56+00:00,MP_ayuda,"@yissaanz Hola, puedes dar de baja tu cuenta desde: Mi cuenta &gt; Privacidad &gt; Cancelar cuenta. Validaremos que seas tú y quedará cancelada. Las cuentas de Mercado Libre y Mercado Pago están vinculadas, al cancelar una de ellas se borrarán ambas y no será posible reactivarlas."
5849,2022-12-05 23:04:07+00:00,MP_ayuda,"@Merlin_DJ22 @mercadopago Hola. Estamos acá para darte el soporte necesario.

Para eso, ¿nos podés contar el detalle de tu consulta? ¿Qué acción realizás? De esta forma, podremos guiarte de la mejor manera.

También podés ingresar acá: https://t.co/phS1E2uZ05 

Aguardamos tu contacto por este medio."
5850,2022-12-05 22:44:49+00:00,MercadoPagoMex,@iwwwan Con gusto nuestro equipo de @MP_ayuda te dará el soporte necesario.
5851,2022-12-05 22:41:45+00:00,MP_ayuda,"@jjiminnie_x Actualmente, no manejamos mensajería privada, por ese motivo es importante que nos brindes los datos solicitados por este medio, te podés quedar tranquilo al suministrar tu apodo, ya que este no es un dato sensible en el que se pueda ver afectada tu cuenta. 

Te esperamos."
5852,2022-12-05 22:38:08+00:00,bellantElvira,@MP_ayuda @mercadopago3564 El portal de ayuda no da opcion de contacto. Mas de 24hs y nadie hace nada . Numero de caso: 229658330 https://t.co/TFT4s0cn2K
5853,2022-12-05 22:35:04+00:00,Santiagocabj23,"@MP_ayuda No entiendo porque la demora ,trate de mandar a un CBU,hay demora.Luego quise mandar a un CVU también demora"
5854,2022-12-05 22:33:42+00:00,carrarocker,Aguas con @ML_Ayuda @ML_Mexico @MercadoPagoMex @Mercadolibre @MP_ayuda roban y dan de baja cuentas https://t.co/aBOaeTNf6X
5855,2022-12-05 22:30:46+00:00,MP_ayuda,"@joamapu Entendemos tu situación y para verificar lo sucedido con el error que presentás al momento de ingresar dinero, te sugerimos contactarte con nosotros, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Saludos."
5856,2022-12-05 22:30:40+00:00,jjiminnie_x,"@MP_ayuda Ya les mande lo que piden por privado, por favor contesten"
5857,2022-12-05 22:28:33+00:00,MP_ayuda,"@intratable_caba @__outraged Hola, para verificar lo sucedido con tu transferencia, podés comunicarte directamente con nosotros, luego de haber iniciado sesión en tu cuenta, ingresá acá: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. Detallá tu consulta y accederás a un contacto. Saludos."
5858,2022-12-05 22:28:16+00:00,Merlin_DJ22,@mercadopago @MP_ayuda el sistema no me permite disponer de mi dinero cuando lo necesito!!!!!
5859,2022-12-05 22:28:10+00:00,MP_ayuda,"@Vertol_ Hola. Para asesorarte sobre tu transferencia, iniciá sesión en tu cuenta e ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos.

Podrás elegir la opción que más se ajuste a tu consulta y comunicarte con nosotros.

Te esperamos."
5860,2022-12-05 22:26:26+00:00,MP_ayuda,"@NivelGod Hola. Para asesorarte sobre lo sucedido con tu dinero, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Ahí detallá tu consulta y accederás a un contacto con nuestro equipo de soporte.

Te esperamos."
5861,2022-12-05 22:21:25+00:00,MP_ayuda,"@Erika_MedinaOk Hola. Para asesorarte sobre el inconveniente al transferir, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Ahí detallá tu consulta y accederás a un contacto con nuestro equipo de soporte.

Te esperamos."
5862,2022-12-05 22:20:15+00:00,NivelGod,@MP_ayuda Explicame esto https://t.co/SmE31gZXY2
5863,2022-12-05 22:15:54+00:00,Erika_MedinaOk,"@MP_ayuda porqué no se puede transferir?
Necesito hacerlo de forma urgente"
5864,2022-12-05 22:13:18+00:00,MP_ayuda,"@GogosaMarco Hola. ¡Estamos acá para darte el soporte necesario! Para eso, ¿nos podrías contar qué inconvenientes tenés con los servicios? De esta forma, podremos guiarte de la mejor manera.

Conocé más desde acá: https://t.co/xSdAWVpBe2

Saludos."
5865,2022-12-05 22:12:49+00:00,MP_ayuda,"@Alucard77711 Hola. Para asesorarte sobre el inconveniente al ingresar dinero,  luego de haber iniciado sesión en tu cuenta, ingresa a: https://t.co/RagyXtyoen &gt; ¿Necesitas más ayuda? &gt; Contáctanos. Allí detalla tu consulta y accederás a un contacto con nuestro equipo.Te esperamos."
5866,2022-12-05 22:11:06+00:00,intratable_caba,@__outraged @MP_ayuda Te respondieron algo? Me paso lo mismo hace una hora. Me transfirieron desde mp al galicia y nada aun
5867,2022-12-05 22:05:16+00:00,Santiagocabj23,"@MP_ayuda necesito con urgencia retirar dinero de mí mercado pago,y me sale un cartel que la transfencia demora 6 hs"
5868,2022-12-05 22:03:37+00:00,Alucard77711,@MP_ayuda hay alguna falla para ingresar dinero en 7 eleven? Cree 2 códigos y los 2 los declinó
5869,2022-12-05 22:02:47+00:00,MP_ayuda,"@joamapu Hola. Para asesorarte sobre lo sucedido con tu dinero, luego de haber iniciado sesión en tu cuenta, ingresá a: https://t.co/6pV4WQFrKs &gt; ¿Necesitás más ayuda? &gt; Contactanos. 

Ahí detallá tu consulta y accederás a un contacto con nuestro equipo de soporte.

Te esperamos."
5870,2022-12-05 21:58:52+00:00,RodriguezElias4,"@MP_ayuda Desde el martes lo vengo haciendo, todavia nadie me ayudo"
