,Date,User,Tweet
228,2023-03-04 03:47:01+00:00,elsie_bialas,"@GmmPrjVls @walters69211971 @lemonapp_ar I'm ?no stranger to this project, having put 10 ETH in and seeing it double to 17 ETH in two weeks..:_"
229,2023-03-04 03:38:01+00:00,NicoAguierre,@lemonapp_ar $nicoaguierre
230,2023-03-04 03:36:35+00:00,_kexs_,@lemonapp_ar $gbe
231,2023-03-04 03:35:46+00:00,MaxiMurray4,@lemonapp_ar $murray
232,2023-03-04 03:29:27+00:00,matiaslantieri,@lemonapp_ar $matiasgz1999
233,2023-03-04 03:25:00+00:00,33patricitas,@lemonapp_ar $mediolemon 😎
234,2023-03-04 03:19:53+00:00,Tincho_gc,@lemonapp_ar $tchgc
235,2023-03-04 03:09:54+00:00,marioangel70,@lemonapp_ar $marioangel70
236,2023-03-04 03:03:34+00:00,emacerutti,@lemonapp_ar $ecerutti
237,2023-03-04 02:57:46+00:00,aldyto_sosa,@lemonapp_ar $aldososa
238,2023-03-04 02:56:33+00:00,tommygandolfo,@lemonapp_ar $tgandolfo1
239,2023-03-04 02:54:00+00:00,cior666,@lemonapp_ar $cior666
240,2023-03-04 02:53:51+00:00,Florenc13649202,@lemonapp_ar $florenciaperdomogime.1
241,2023-03-04 02:53:38+00:00,martinvalinoti,@lemonapp_ar $martinvalinoti
242,2023-03-04 02:52:51+00:00,clauandrusaaved,Fichate los tremendos NFTs y coleccionables que hay en el perfil https://t.co/yFC5BHSdSv 👽🚀🍋 #LemonNation @lemonapp_ar
243,2023-03-04 02:50:44+00:00,clauandrusaaved,@lemonapp_ar $clayandru 🥰😉☺️
244,2023-03-04 02:50:19+00:00,sebadiazvel,@lemonapp_ar $seba.dv
245,2023-03-04 02:47:43+00:00,lucianobischoff,@lemonapp_ar $lucbischoff
246,2023-03-04 02:44:17+00:00,MAURILAVIA,@lemonapp_ar $maurilavia
247,2023-03-04 02:42:08+00:00,JGTindiglia,@lemonapp_ar $zeast
248,2023-03-04 02:39:49+00:00,locolopez2,@lemonapp_ar $foxtrox4
249,2023-03-04 02:39:44+00:00,gut8585,@lemonapp_ar $fergutierrez
250,2023-03-04 02:32:50+00:00,Jorgeague,@lemonapp_ar $JAGUERO78
251,2023-03-04 02:27:00+00:00,Moreno0381,"@lemonapp_ar 🍋$mogabriel
Algún Lemon friday me tocará ganar??.. 😅🏆"
252,2023-03-04 02:23:17+00:00,Vero_blackheim,@lemonapp_ar $lorien2021
253,2023-03-04 02:12:18+00:00,walters69211971,@lemonapp_ar $nensi62
254,2023-03-04 02:11:15+00:00,carofowks,@lemonapp_ar $caro.f
255,2023-03-04 02:08:22+00:00,CasaresEzequiel,@lemonapp_ar $ezelimon
256,2023-03-04 02:03:43+00:00,NataliniEmi,@lemonapp_ar $n3xt
257,2023-03-04 01:52:07+00:00,dirgoarg79,@lemonapp_ar $hosen79
258,2023-03-04 01:49:28+00:00,gonzasilip,@lemonapp_ar $gsilip
259,2023-03-04 01:45:42+00:00,FNE_19,@lemonapp_ar $fresni
260,2023-03-04 01:41:55+00:00,josemiguelhpz,@lemonapp_ar $josemiguelhpz
261,2023-03-04 01:39:51+00:00,romi_robello,@lemonapp_ar $simplementeyoromis
262,2023-03-04 01:37:57+00:00,juanpih16,"@lemonapp_ar Quiero participar del sorteo 
$juanpih"
263,2023-03-04 01:37:39+00:00,enzo_4_real,@lemonapp_ar $epasquali
264,2023-03-04 01:37:08+00:00,Ezequie89151043,@lemonapp_ar $gonzzarw
265,2023-03-04 01:32:51+00:00,mercadopago,"@BrianAliaga07 @SebastianXIV @lemonapp_ar @brubankarg Hola. Te contamos que encontrarás nuestros medios de contacto a través de nuestra mensajería privada en Facebook, Twitter e Instagram o nuestro Portal de Ayuda: https://t.co/1Qg4ZLYEeT

Te esperamos."
266,2023-03-04 01:32:15+00:00,catalinanunez19,@lemonapp_ar $mialu1620
267,2023-03-04 01:32:05+00:00,matuflorio,@lemonapp_ar @matias.florio
268,2023-03-04 01:31:11+00:00,nicolas_dini,@lemonapp_ar $nicod
269,2023-03-04 01:29:02+00:00,ComarcaGamer,@lemonapp_ar $rvargas1402
270,2023-03-04 01:26:52+00:00,Mariaano_Av,"@lemonapp_ar $mavellaneda1996 

Dale lemonnnn estoy gastando una banda en mis vacaciones con su tarjetitaaaaa jajajaja necesito algo de vuelta 😭😭😭"
271,2023-03-04 01:24:34+00:00,angelgaliano5,@lemonapp_ar $angelico
272,2023-03-04 01:22:52+00:00,yosoylugash,@lemonapp_ar $mdieguez2
273,2023-03-04 01:19:00+00:00,PutraBeholder,"@Fadhy_Manyund @Fabby1991_ @lemonapp_ar T.his is wild, I can't believe it.,(::"
274,2023-03-04 01:18:38+00:00,ushituss,@lemonapp_ar $uchi
275,2023-03-04 01:12:26+00:00,abeledo_leandro,@lemonapp_ar $abeledo.leandro
276,2023-03-04 01:08:26+00:00,fmartinezgodoy,@lemonapp_ar $fcmartinezgodoy
277,2023-03-04 01:02:43+00:00,andylangosta,@lemonapp_ar $andresvegalemon
278,2023-03-04 01:02:42+00:00,PLPLE,"Estado REAL del cashback cripto en tarjetas al día de hoy con compra de $53.000:
LEMON: 0,1% ($53)
BELO: 0% ($0). Con compra a dólar digital (costo $54.000) 2%. Son -$1.000 más $1.080 (final $80)
BUENBIT: 1% ($530). Con límite mensual, $500 final.
@lemonapp_ar @belo_app @buenbit"
279,2023-03-04 01:01:55+00:00,Melycaro4,@lemonapp_ar Ohhhhh re va para el finde $cmcaro
280,2023-03-04 01:01:44+00:00,luidap5,@lemonapp_ar $deepee
281,2023-03-04 01:01:32+00:00,ffer2023,@lemonapp_ar $fer78
282,2023-03-04 01:01:15+00:00,gabotrevisan,@lemonapp_ar $gatrevisan
283,2023-03-04 00:58:31+00:00,gus21ar,@lemonapp_ar $gus.lemon
284,2023-03-04 00:53:03+00:00,yoriestefani,"@sandy_gasa @0800lucinda @lemonapp_ar Definitely this wasn't] {meant for the public, Uniswap might fix this soon.(_,"
285,2023-03-04 00:53:00+00:00,Panchosodero3d,@lemonapp_ar $panchosodero3d ella se lo merece https://t.co/T5mg1PloBT
286,2023-03-04 00:48:52+00:00,_sancs,@lemonapp_ar $san97
287,2023-03-04 00:48:06+00:00,christoff_192,@yjeddiscombe @JimmyFlooyd @lemonapp_ar I'm aware .of this technique and have been able to m-ake around 15 ETH with it.('_
288,2023-03-04 00:47:13+00:00,Catastones,@lemonapp_ar $cristiandavidalderete
289,2023-03-04 00:46:49+00:00,linacarolunna,@lemonapp_ar $caroruizluna_
290,2023-03-04 00:46:48+00:00,Juaancitoh92,@lemonapp_ar $jyapura1
291,2023-03-04 00:45:37+00:00,ChevonneFranck,"@anitacihimut20 @countsanz @lemonapp_ar I'm well versed in MEVs, so let's n(ot reveal too much information to ensure it doesn't stop working, in the near future.^,,"
292,2023-03-04 00:45:20+00:00,HoracioOscar14,@lemonapp_ar $hsaurin1
293,2023-03-04 00:43:41+00:00,alnaba11,"@wanizzat00 @Tutialfred @lemonapp_ar I k,now about }MEVs, let's not share too much so it doesn't stop working anytim,e soon :P.--"
294,2023-03-04 00:42:32+00:00,linosaputra41,"@RiponTalokder @_pabloporra @lemonapp_ar I've already put money into this and ge`nerated a decent profit, it's not a new thing for m.e.]-]"
295,2023-03-04 00:42:25+00:00,EnriqueReichel,@NadiSanc @lemonapp_ar Perdón señor gil. Obviamente estuve buscando casa pero esa fui la única que conseguí dentro de mis posibilidades gil
296,2023-03-04 00:41:40+00:00,LucasXDrakeM1,"@lemonapp_ar Appreciative words won't give justice to the kindness you're showing to us here team— @lemonapp_ar. Thank you so much for all the you do for us! 🙏🏻🤍

I'll make sure to reciprocate your support to us with my massive support to you! 🤝🏼🤍

Join:

◽ @RiegoCibiRene73

$lemontag 🍋 https://t.co/b2CTNmPWPg"
297,2023-03-04 00:40:05+00:00,ririz_shilalahi,"@marie_sol2012 @therealkittyo_o @lemonapp_ar I know :about MEVs, let's not share too much so it doesn't stop working anytime soon[ :P;;^"
298,2023-03-04 00:39:25+00:00,PizzaKingSergio,@lemonapp_ar Este increíble!
299,2023-03-04 00:37:02+00:00,LuisGiorPerro,@lemonapp_ar $giordanoluis1967
300,2023-03-04 00:34:44+00:00,micapinaa,@lemonapp_ar $micapina
301,2023-03-04 00:33:33+00:00,PabloVirzi,@lemonapp_ar pablovirzi.lemon
302,2023-03-04 00:30:03+00:00,EmiLande_,@lemonapp_ar $emilande
303,2023-03-04 00:24:43+00:00,Fabby1991_,"#LemonFridays
Vamosss #lemon  ten piedad de mi jajaja ya que me toque ser una ganadora jaja. 
$fabby91.
Siguiendo @lemonapp_ar 🍋🍋🍋🍋🤑💥😘♻️😎🤞🏻✅️✅️✅️"
304,2023-03-04 00:24:34+00:00,Fabby1991_,"@lemonapp_ar #LemonFridays
Vamosss #lemon  ten piedad de mi jajaja ya que me toque ser una ganadora jaja. 
$fabby91.
Siguiendo @lemonapp_ar 🍋🍋🍋🍋🤑💥😘♻️😎🤞🏻✅️✅️✅️"
305,2023-03-04 00:23:09+00:00,RonnyNasc,@lemonapp_ar javiernasc
306,2023-03-04 00:21:26+00:00,LucasMartinez24,@lemonapp_ar $lucasagustinmartinez
307,2023-03-04 00:20:40+00:00,Ttut3nH4sh,@lemonapp_ar tut3nh4sh
308,2023-03-04 00:18:09+00:00,Tutialfred,@lemonapp_ar $tutialfred
309,2023-03-04 00:18:00+00:00,0800lucinda,@lemonapp_ar $mluz99 ✨🌈✨🌈✨🌈✨🙌🙌🙌🙌
310,2023-03-04 00:14:25+00:00,_pabloporra,@lemonapp_ar $chalitagrow
311,2023-03-04 00:13:43+00:00,Joel_IA_WOW_10,@lemonapp_ar $barco
312,2023-03-04 00:12:56+00:00,lnausan,@lemonapp_ar $lnausan
313,2023-03-04 00:12:21+00:00,countsanz,@lemonapp_ar $asanchez
314,2023-03-04 00:11:35+00:00,Charlebrowndj1,@lemonapp_ar $djcharlemoraes
315,2023-03-04 00:08:52+00:00,nacholabo,@lemonapp_ar $cryptoigna
316,2023-03-04 00:07:07+00:00,therealkittyo_o,@lemonapp_ar $mmelo
317,2023-03-04 00:06:50+00:00,AlexanderArrigo,@lemonapp_ar $alex.arrigo
318,2023-03-04 00:06:16+00:00,dioriozabulon7,@lemonapp_ar $lemonko quiero participar del sorteo
319,2023-03-04 00:01:53+00:00,JimmyFlooyd,@lemonapp_ar $jimmydax
320,2023-03-03 23:59:49+00:00,Didanet_TV,@SebaBuchieri @lemonapp_ar Un bife y a seguir
321,2023-03-03 23:59:31+00:00,Didanet_TV,@TeoAzerrad @lemonapp_ar Se calentó pal carajo
322,2023-03-03 23:54:10+00:00,10Florsl,@lemonapp_ar $florsl10
323,2023-03-03 23:49:35+00:00,luisitocasla,@lemonapp_ar $lucho.casla
324,2023-03-03 23:49:22+00:00,ElGranBoludito,@lemonapp_ar $jinbo.lemon
325,2023-03-03 23:48:44+00:00,SebaBuchieri,"@Didanet_TV @lemonapp_ar Hoy me llego lo mismo, anda atrevido don Lemon xd"
326,2023-03-03 23:48:11+00:00,malu_crypto,@lemonapp_ar $malu32
327,2023-03-03 23:46:41+00:00,juanman13975647,@lemonapp_ar $drjuanma20171
328,2023-03-03 23:46:09+00:00,Pochoinsua2012,@lemonapp_ar $pocho10
329,2023-03-03 23:39:39+00:00,KamikazeTaliban,@lemonapp_ar $akirat
330,2023-03-03 23:38:59+00:00,santiigreco,@lemonapp_ar $antigreco
331,2023-03-03 23:29:52+00:00,mmlongarte,@lemonapp_ar $mlongarte1
332,2023-03-03 23:18:40+00:00,crmarva,@lemonapp_ar Hola vengo a participar. $crmarva34 🍋🍋🍋
333,2023-03-03 23:17:30+00:00,Patoargenti,@lemonapp_ar $pespina
334,2023-03-03 23:14:55+00:00,TeoAzerrad,"@Didanet_TV @lemonapp_ar flaquito, esta crocante de seca la cuenta, metele los morlacos que se re calientan"
335,2023-03-03 23:09:54+00:00,IsaiasG2020,@lemonapp_ar $isaias
336,2023-03-03 23:08:08+00:00,IsaiasMike,@lemonapp_ar $mike772
337,2023-03-03 23:04:36+00:00,FrancoPaganoni,@lemonapp_ar $paga21
338,2023-03-03 23:01:39+00:00,Bigbicoin,@lemonapp_ar #lemontag #lavidahuelealimon
339,2023-03-03 22:57:30+00:00,LucianoKechich1,@lemonapp_ar $lkechi1
340,2023-03-03 22:51:14+00:00,MatiGonzalez_06,@lemonapp_ar $mgonzalez06
341,2023-03-03 22:48:21+00:00,gotte_sebas,"@lemonapp_ar Buenas buenas... me anoto pal'sorteo.
$sebag1"
342,2023-03-03 22:47:08+00:00,PloffYT,@lemonapp_ar $ploff.crypto
343,2023-03-03 22:46:48+00:00,grasso_n1colas,@lemonapp_ar $niick
344,2023-03-03 22:42:48+00:00,JLGalleano,@lemonapp_ar $costeg
345,2023-03-03 22:42:20+00:00,ale_cial,@lemonapp_ar $alecial
346,2023-03-03 22:41:39+00:00,SrAgosto,@lemonapp_ar $cryptoskar
347,2023-03-03 22:39:14+00:00,IgnacioRacuz,@lemonapp_ar $nachoniveyro
348,2023-03-03 22:35:46+00:00,NoNameMC_,@lemonapp_ar $nonamemc
349,2023-03-03 22:27:13+00:00,nahuelfrei,@lemonapp_ar $nfrei1
350,2023-03-03 22:25:57+00:00,SanAndreatta,@lemonapp_ar $sandreatta89
351,2023-03-03 22:24:10+00:00,MarinaAyelenn,@lemonapp_ar $marisu
352,2023-03-03 22:23:34+00:00,GaabbrriieellV,"@lemonapp_ar Participó o ó o ó o ! 
$gaboav"
353,2023-03-03 22:22:50+00:00,FrancoRotondi1,@lemonapp_ar $frotondi 🍀🍀
354,2023-03-03 22:22:06+00:00,turcoturco1,@lemonapp_ar $jgennaro
355,2023-03-03 22:21:17+00:00,eyemansilla,@lemonapp_ar $criptid_i
356,2023-03-03 22:20:14+00:00,pablozoilo,@lemonapp_ar $pablozoilo
357,2023-03-03 22:17:48+00:00,Jes_Barrionuevo,💣🚀  @lemonapp_ar  💥
358,2023-03-03 22:17:35+00:00,ilcapobracco,@lemonapp_ar $Jorgitorules
359,2023-03-03 22:17:33+00:00,rodriguez13_g,@lemonapp_ar $morlaco
360,2023-03-03 22:13:10+00:00,HuevoalieN,@lemonapp_ar $luksquinteros
361,2023-03-03 22:12:02+00:00,Londro_x,@lemonapp_ar $elrayowachin
362,2023-03-03 22:11:48+00:00,theferma1,"@lemonapp_ar participo del sorteo 🍋🍋
$ferma2639"
363,2023-03-03 22:08:39+00:00,gabyalooy,@lemonapp_ar $gabrielaloy
364,2023-03-03 22:06:21+00:00,cirillo_tiago,@lemonapp_ar $tiagocirillo4
365,2023-03-03 22:05:01+00:00,Draconik95,@lemonapp_ar $nikcodra
366,2023-03-03 22:04:45+00:00,AdrielElias96,@lemonapp_ar $casla
367,2023-03-03 22:03:21+00:00,LecoCantoia,@lemonapp_ar $acantoia
368,2023-03-03 21:58:56+00:00,gonzidcampos,@lemonapp_ar $gonzidcampos
369,2023-03-03 21:58:49+00:00,DimasChiripa,@lemonapp_ar @Ohana_Djc $ohana
370,2023-03-03 21:58:21+00:00,dylan_exe7,@lemonapp_ar $dylan.exe
371,2023-03-03 21:56:20+00:00,GonzaProfe10,@lemonapp_ar $gonzacasti10
372,2023-03-03 21:53:51+00:00,cmdiaz1977,@lemonapp_ar $cmdj1977
373,2023-03-03 21:53:29+00:00,leolivera6,@lemonapp_ar $leolivera
374,2023-03-03 21:53:16+00:00,Arielcrts,@lemonapp_ar $arielrc
375,2023-03-03 21:51:49+00:00,CreativeAbduct2,@lemonapp_ar $lemontag
376,2023-03-03 21:50:50+00:00,ArielCocha,@lemonapp_ar $supercat
377,2023-03-03 21:48:25+00:00,fedapalladino,@lemonapp_ar $fpalladino02
378,2023-03-03 21:44:56+00:00,julbrandi,@lemonapp_ar $julbrandi
379,2023-03-03 21:43:48+00:00,mattiast23,@lemonapp_ar $mattiast23 se tiene que dar!!
380,2023-03-03 21:42:22+00:00,Jose_Acosta79,@lemonapp_ar $josehaco
381,2023-03-03 21:42:11+00:00,eldanitoese,@Eslodeon @benjacusu @belo_app @lemonapp_ar por la misma razon que te compras 20 juegos por temporada en steam y no podes jugar ni con el control remoto del televisor.
382,2023-03-03 21:40:38+00:00,DDAA_NNAA,@lemonapp_ar $dana78
383,2023-03-03 21:40:24+00:00,JosePercincula,@lemonapp_ar $jpercincula1
384,2023-03-03 21:40:01+00:00,BatiCalu,@lemonapp_ar $calualbanesi. 🍋🍋🍋🍋 https://t.co/aFZIgMwzur
385,2023-03-03 21:38:10+00:00,ESCORPIANO1311,@lemonapp_ar $corpiano
386,2023-03-03 21:36:05+00:00,GFGELP,@lemonapp_ar $gabrielf
387,2023-03-03 21:31:44+00:00,LeBondiola,@lemonapp_ar $bondiola94
388,2023-03-03 21:30:52+00:00,ErnestoSlutzky,@lemonapp_ar Que bien me vendría!! $ernestoslutzky
389,2023-03-03 21:30:52+00:00,reichelag_,@lemonapp_ar $reichellucasa
390,2023-03-03 21:22:11+00:00,duradri21,@lemonapp_ar $duradri
391,2023-03-03 21:21:45+00:00,tito_yebara,@lemonapp_ar $taito8
392,2023-03-03 21:21:30+00:00,EnriqueReichel,@lemonapp_ar $quiqueapi vamos Lemmon
393,2023-03-03 21:21:00+00:00,MairaMallea4,@lemonapp_ar $m.maira
394,2023-03-03 21:20:54+00:00,egmaurino,@lemonapp_ar $emaurino1
395,2023-03-03 21:20:21+00:00,YoEmmanuelPerez,@lemonapp_ar $ema1987
396,2023-03-03 21:09:59+00:00,dilubit,@lemonapp_ar $diluv
397,2023-03-03 21:06:38+00:00,One4ll2,@lemonapp_ar $bipelautaro
398,2023-03-03 21:06:36+00:00,ivanbura,@lemonapp_ar $ivanbura
399,2023-03-03 21:02:57+00:00,PilaMonteros,@lemonapp_ar $pila87
400,2023-03-03 21:01:58+00:00,TheWoriwor,@lemonapp_ar $theworiwor
401,2023-03-03 21:00:08+00:00,gustavofrey,@lemonapp_ar $Camjoa
402,2023-03-03 20:58:03+00:00,sebascap2,@lemonapp_ar $sriverolauria1
403,2023-03-03 20:57:32+00:00,RodriCorral,@lemonapp_ar $camdiurno
404,2023-03-03 20:56:31+00:00,Yheinze10,@lemonapp_ar $yheinze
405,2023-03-03 20:54:04+00:00,Kev_cr,@lemonapp_ar $kisart
406,2023-03-03 20:53:51+00:00,martinconfa,@lemonapp_ar $martinconfa
407,2023-03-03 20:53:44+00:00,EGRaffa17,@lemonapp_ar $enzograffa
408,2023-03-03 20:52:32+00:00,Didanet_TV,"Bueno bueno, eh. No me apures, @lemonapp_ar 🤌🏻 https://t.co/fiZaWehYUR"
409,2023-03-03 20:51:28+00:00,camoradas,@lemonapp_ar $camoradas
410,2023-03-03 20:49:12+00:00,Juanco_14,@lemonapp_ar $juancoo_
411,2023-03-03 20:45:34+00:00,Maurogmez,@lemonapp_ar $maurojoelgomez
412,2023-03-03 20:45:20+00:00,Mdc2807,@lemonapp_ar $mdelcampo
413,2023-03-03 20:40:48+00:00,Nahuel65301427,@lemonapp_ar $mnbogado
414,2023-03-03 20:38:48+00:00,Martinp0ratti,@lemonapp_ar $martinporatti
415,2023-03-03 20:37:40+00:00,BaniGabriel,@lemonapp_ar $gabrielbani
416,2023-03-03 20:36:23+00:00,DanteInferno143,@lemonapp_ar $professorloki
417,2023-03-03 20:34:15+00:00,facilit0,@lemonapp_ar $noguerol
418,2023-03-03 20:33:29+00:00,DiegoMartinus,@lemonapp_ar $5ruedas
419,2023-03-03 20:32:10+00:00,federicocancin4,@lemonapp_ar $lemonfede
420,2023-03-03 20:29:06+00:00,FacuZetaRC,@lemonapp_ar $facuzetarc
421,2023-03-03 20:28:25+00:00,santiagocelani,@lemonapp_ar $santiagocelani
422,2023-03-03 20:28:11+00:00,iglsssss,@lemonapp_ar $aiglesias000
423,2023-03-03 20:27:42+00:00,diegotenreyro,@lemonapp_ar $diegotenreyro
424,2023-03-03 20:24:47+00:00,MigueTorrecilla,@lemonapp_ar $miguetorrecilla 😎🍋
425,2023-03-03 20:20:47+00:00,Pabluz88,@lemonapp_ar $pabluz
426,2023-03-03 20:20:32+00:00,Derlis_1993,@lemonapp_ar @deralegre
427,2023-03-03 20:19:48+00:00,Martinchos39,@lemonapp_ar $martinchos
428,2023-03-03 20:19:07+00:00,iimaa04,@lemonapp_ar $imunoz04
429,2023-03-03 20:18:07+00:00,leanmesias21,@lemonapp_ar leanm2189
430,2023-03-03 20:17:38+00:00,ValenChazarreta,@lemonapp_ar $valechazarreta
431,2023-03-03 20:17:35+00:00,sorgtek,@lemonapp_ar $sorgtek
432,2023-03-03 20:16:38+00:00,PizzaKingSergio,"@lemonapp_ar $pizzakingsanjuan
Gracia Lemon"
433,2023-03-03 20:15:12+00:00,Rivera_Juancito,@lemonapp_ar $juanrivera
434,2023-03-03 20:15:06+00:00,SuenitoAvila,@lemonapp_ar Participo $Suenito73
435,2023-03-03 20:13:21+00:00,dragon_limon,@lemonapp_ar $cryptokungfu el sueño de cada viernes
436,2023-03-03 20:12:47+00:00,JGrootBJ,@lemonapp_ar $jglemon
437,2023-03-03 20:12:03+00:00,EzequielBEP20,@lemonapp_ar AGUANTE @lemonapp_ar $ezequielbep20
438,2023-03-03 20:11:29+00:00,EzequielBEP20,@lemonapp_ar $ezequielbep20
439,2023-03-03 20:11:10+00:00,Adrian79082717,@lemonapp_ar $ene_77
440,2023-03-03 20:10:02+00:00,InversoBot,"BNB-ARS COMPRA/VENTA: 

@buenbit: 108,339 / 105,184

@CryptoMKT: 107,973 / 103,627

@tiendacrypto: 108,095 / 104,328

@lemonapp_ar: 107,420 / 104,347"
441,2023-03-03 20:09:39+00:00,Gece__gc,"@ElCuervoHeredia @lemonapp_ar Por favor muchachos este sujeto ya ha recurrido a todo tipo de practica para obtener dinero. 
Algunas legales y otras no tanto. 
Espero que el premio sea otorgado a la persona que mas ha ""dejó el cuero en la cancha"" 
Saludos gladiador timbero-meritocratico."
442,2023-03-03 20:08:58+00:00,MudoZorro,@lemonapp_ar $sanma
443,2023-03-03 20:06:11+00:00,Janswill,@lemonapp_ar $janswill
444,2023-03-03 20:05:02+00:00,InversoBot,"AXS-ARS COMPRA/VENTA: 

@buenbit: 3,385 / 3,286

@RipioApp: 3,421 / 3,233

@BitsoArg: 3,380 / 3,273

@lemonapp_ar: 3,361 / 3,263"
445,2023-03-03 20:04:55+00:00,ZETTAFREAK,"Llegó la tarjeta de @LetsBit_ok,vamos a darle una oportunidad,es la única tarjeta que todavía no toco el cashback en criptomoneda gastando con pesos,no como @lemonapp_ar que creo los niveles y @belo_app que ahora es cashback en cripto gastando en cripto.

#NoToquenElCashback https://t.co/9Fj4avBkXx"
446,2023-03-03 20:03:28+00:00,Mecha_mer,@lemonapp_ar $meshe
447,2023-03-03 20:02:54+00:00,MarcelaConstanz,@lemonapp_ar $marcela69
448,2023-03-03 20:02:02+00:00,ReyTChalla,@lemonapp_ar $ReyTChalla
449,2023-03-03 20:01:20+00:00,yerezca,@lemonapp_ar $yerezca vamos que quiero comprar el diiiip https://t.co/YnuyrT0agy
450,2023-03-03 20:00:50+00:00,gangsanjun,"@salim__1996 @lemonapp_ar @Emmimolina It's obviou^s that this was(n't intended for t;he public, but Uniswap might be able to fix it soon.?_;"
451,2023-03-03 20:00:04+00:00,InversoBot,"AVAX-ARS COMPRA/VENTA: 

@buenbit: 6,175 / 5,995

@CryptoMKT: 6,158 / 5,897

@LetsBit_ok: 6,158 / 6,004

@lemonapp_ar: 6,123 / 5,946

@SatoshiTango: 6,175 / 5,679"
452,2023-03-03 19:55:41+00:00,Black_omega9,@lemonapp_ar $daddy_braian
453,2023-03-03 19:55:14+00:00,Black_omega9,@lemonapp_ar $daddy_braian
454,2023-03-03 19:52:44+00:00,fedesanchezdj,@lemonapp_ar $justfedesanchez 🍾🍾🍾🍾
455,2023-03-03 19:52:43+00:00,charlenepadua22,"@Zehra27685293 @lemonapp_ar @marioariel79 I'm knowledgeable about MEVs, so let's not spread the word to(o much to avoid it from stopping soon.::}"
456,2023-03-03 19:51:42+00:00,diegui069,@lemonapp_ar $diedmon69
457,2023-03-03 19:49:57+00:00,Kinn75212164,@lemonapp_ar $kinn73
458,2023-03-03 19:48:34+00:00,otillo73,@lemonapp_ar $arteinfernal
459,2023-03-03 19:46:57+00:00,EL_0421,@ritesh_jhon36 @RCinefilaOk @lemonapp_ar I'm quite familiar with this technique and have made around 15 ETH wit]h i?t..]?
460,2023-03-03 19:43:23+00:00,ElCuervoHeredia,@lemonapp_ar $elcuervoheredia @Gece__gc esta vez tengo un buen presentimiento.
461,2023-03-03 19:42:01+00:00,diegofunes89,@lemonapp_ar $dafunes
462,2023-03-03 19:41:03+00:00,Felipea99457195,@lemonapp_ar $felipealmeidag34
463,2023-03-03 19:40:30+00:00,agloriavenerar,@lemonapp_ar $minas
464,2023-03-03 19:40:15+00:00,agloriavenerar,"@lemonapp_ar 
$minas"
465,2023-03-03 19:40:13+00:00,585215,@lemonapp_ar $jg585215
466,2023-03-03 19:39:56+00:00,MarceloGonzaloo,@lemonapp_ar $marcelogonzalo
467,2023-03-03 19:39:28+00:00,FedeeMelendez,@lemonapp_ar Aber si gano algo $nista.10
468,2023-03-03 19:39:01+00:00,lionelvalls,@lemonapp_ar $lionelvalls
469,2023-03-03 19:35:17+00:00,ese_zeta,@lemonapp_ar $alexszer
470,2023-03-03 19:35:16+00:00,natyslide,@lemonapp_ar $skatrombon
471,2023-03-03 19:33:53+00:00,muhammadalfi22,"@DiegoFranG @lemonapp_ar This is outrageous. How did this guy d[iscover this expl,oit before anyone else? The link to the ME(V Bot process is on my TL - I retweeted it,'"
472,2023-03-03 19:32:56+00:00,wuwu_e,@lemonapp_ar $gpetta1
473,2023-03-03 19:29:05+00:00,juan29688,@lemonapp_ar $juan2968
474,2023-03-03 19:27:34+00:00,heavymetero,"@lemonapp_ar Para financiar el finde!!
$lemontag.pablo"
475,2023-03-03 19:25:38+00:00,eberlejoa,@lemonapp_ar $eberlejoa ❤️🤑
476,2023-03-03 19:24:06+00:00,danytopac,@lemonapp_ar $danytopac
477,2023-03-03 19:20:33+00:00,CamiBonetto2,@lemonapp_ar $camibonettooo
478,2023-03-03 19:20:33+00:00,jgventurini,@lemonapp_ar $jgarciaventurini
479,2023-03-03 19:20:31+00:00,CRPerroni,@lemonapp_ar $carlosp78
480,2023-03-03 19:19:54+00:00,pablo9678a,@lemonapp_ar $mepostaek8a
481,2023-03-03 19:19:51+00:00,Francob_98,@lemonapp_ar $redhot1998
482,2023-03-03 19:16:28+00:00,Matiascarpio29,@lemonapp_ar mati_97
483,2023-03-03 19:11:05+00:00,BulkyPlanets,@lemonapp_ar $bxlkyplxnxts
484,2023-03-03 19:10:51+00:00,bpd_diagnosed,"@lemonapp_ar $bitchwitch
Copate Lemon, que me acaban de despedir"
485,2023-03-03 19:07:08+00:00,EscoToribio,@lemonapp_ar $escotoribio
