,Date,User,Tweet
9361,2023-01-16 16:43:32+00:00,hugo_salias,"@Zammy_Fox @Caviar_Marolio @mercadopago Verso, Mercadopago da 62,2 .."
9362,2023-01-16 16:42:00+00:00,fedefolcini,"@jiholantastic @mercadopago Claro, pero hay que creerte a vos que no sabes diferenciar ""ya se están normalizando"" con ""ya se encuentran totalmente normalizados""? https://t.co/RQ4wKXF36S"
9363,2023-01-16 16:40:43+00:00,ML_Ayuda,"@Bri_Map @heavenlyhonored @agustinmr__ @mercadopago @Mercadolibre Hola, gracias por contactarnos. Los inconvenientes presentados en el sitio ya fueron resueltos. Te pedimos disculpas por las molestias ocasionadas.

Saludos."
9364,2023-01-16 16:38:17+00:00,manuco22,@Semabe2010 @mercadopago No lo uso
9366,2023-01-16 16:37:23+00:00,ML_Ayuda,@ALO4695 @agustinmr__ @mercadopago @Mercadolibre Hola. Gracias por contactarnos. Los inconvenientes presentados en el sitio ya fueron resueltos. Te pedimos disculpas por las molestias ocasionadas. Saludos.
9367,2023-01-16 16:37:15+00:00,slubrina,@mercadopago Sigo sin poder comprar con la tarjeta
9368,2023-01-16 16:37:08+00:00,Dolo191922,@Semabe2010 @mercadopago Debe ser que no tiene patas😆😆😆
9369,2023-01-16 16:36:59+00:00,olgeta2022,Hace más de 6 meses que @meecadolibre @mercadopago se quedó con mí dinero y bloqueo mí cuenta. Tengan cuidado pq @mercadopago es un estafador
9370,2023-01-16 16:36:40+00:00,Doryslu2,"@mercadopago Que esta pasando que transfiero dinero, y no llega a destino! Esta para atrás mercado pago? Mucho problema con esta billetera virtual!!! La voy a dar de baja"
9371,2023-01-16 16:36:27+00:00,Dolo191922,@Semabe2010 @mercadopago No uso billeteras virtuales.🤓
9372,2023-01-16 16:36:13+00:00,BarbieNiemann,@mercadopago Si tenia la sesion abierta antes de la caida del sistema y ahora me aparece como cerrada tengo que volver a iniciar sesion? O espero que se me reestablezca sola?
9373,2023-01-16 16:36:08+00:00,ML_Ayuda,"@OscarBrice17 @mercadopago @Mercadolibre Hola, gracias por contactarnos. Los inconvenientes presentados en el sitio ya fueron resueltos. Te pedimos disculpas por las molestias ocasionadas.

Saludos."
9374,2023-01-16 16:35:54+00:00,campos_oscar,"@mercadopago Pude Ingresar !!
Gracias"
9375,2023-01-16 16:34:32+00:00,ML_Ayuda,@Yann_m20 @Mercadolibre @mercadopago Hola. Gracias por contactarnos. Los inconvenientes presentados en el sitio ya fueron resueltos. Te pedimos disculpas por las molestias ocasionadas. Saludos.
9376,2023-01-16 16:34:16+00:00,KameHameJuan,@mercadopago @McDonalds_Cl Gracias chiquillos se pasaron! Siempre que voy con las ofertas de CMR me estafan 🤭 Así que no quería caer otra vez
9377,2023-01-16 16:33:44+00:00,sabriiturbide,"@mercadopago Estamos experimentando insistencia en activar el reconocimiento facial. Ya suficiente tenemos con la huella. ADEMAS exigen, para activarlo, foto del DNI . Legal? @dzapatillas"
9378,2023-01-16 16:33:13+00:00,lucasofficialll,"@mercadopago pelo amor de Deus, me ajuda, tô precisando pagar uma conta e meu dinheiro tá no mercado pago, se eu não pagar hj, amanhã vai ser uma facada de juros"
9380,2023-01-16 16:30:58+00:00,ale_alles,"@Zammy_Fox @Caviar_Marolio @mercadopago No te da 75, da 62,2...."
9381,2023-01-16 16:30:56+00:00,DanielGlickman5,Gracias @mercadopago como hago para que me ayuden a recuperar el historial de pagos de servicios y transferencias? @MP_ayuda puede ser Ustedes?
9382,2023-01-16 16:30:14+00:00,jiholantastic,@JLarrea10 @mercadopago Estás aplaudiendo a una empresa que tarda 5hs en comunicar el problema y 2hs más para empezar a normalizar? Que pelotudoooooo
9383,2023-01-16 16:29:08+00:00,Cronopio777,@XeneizeBosteroo @mercadopago Uff sisi con ron es clave! Abrazo!
9384,2023-01-16 16:28:39+00:00,XeneizeBosteroo,"@Cronopio777 @mercadopago Si es verdad... Pero es otra cosa. En concepto de energizantes no hay con que darle al clásico. 
Aunque el de mango lo probé con un Ron... Y la rompe!!! Abrazo bostero"
9385,2023-01-16 16:28:16+00:00,marecarrasquero,Hola @didi_argentina @mercadopago cuidado con esta combinacion! cobran lo que les da la gana y después ninguno de los dos se hace responsable por el reembolso
9386,2023-01-16 16:27:32+00:00,Sergio_Di_,@Zammy_Fox @Caviar_Marolio @mercadopago Jajajajajaja
9387,2023-01-16 16:26:53+00:00,cup_carlos,@loretoso @mercadopago MP me invitó a volver a mi cuenta habitual del BBVA.
9388,2023-01-16 16:26:52+00:00,1rublo1panzer,"@mercadopago Me desaparecieron 80mil pesos, no solo eso, mi cuenta figura como nivel 1, sin movimientos, solo uno del mes mayo. Muy confiables sus sistemas, no puedo disponer de mi dinero, una bosta su billetera virtual chota, ni la billetera PIM de nacion servicios fue tan mala https://t.co/PoAD1nWfHy"
9389,2023-01-16 16:26:41+00:00,Cronopio777,"@XeneizeBosteroo @mercadopago El clásico es el mejor, pero la de mango para variar es buenísimo"
9390,2023-01-16 16:26:37+00:00,Gabriellaes0794,@miguelipolito @xaviinsm @mercadopago Aguante @MODO_Arg 💪💪💪
9391,2023-01-16 16:25:27+00:00,FabioBranc,"@mercadopago Ojo con @mercadopago son cómplices de maniobras fraudulentas, a no confiar, no dan bola demostras que tenes razón y te ignoran, una cagada"
9392,2023-01-16 16:25:24+00:00,XeneizeBosteroo,"@Cronopio777 @mercadopago Julio, a ver si entendes a lo que voy... Los que somos Adictos al monster, solo nos gusta el clásico. Lata negra!! Lo demás es copia barata..."
9394,2023-01-16 16:24:43+00:00,gabsabb2022,"@MercadoPago ya volvió, por lo menos a mi me funciona."
9395,2023-01-16 16:23:55+00:00,Torres1Marco,@mercadopago Servicio de tercera también
9396,2023-01-16 16:22:11+00:00,vickybec3,"Sigo sin poder usar @mercadopago 
Qué bronca diosssssss
6 hs van y encima te mienten en la cara que ya se solucionó"
9397,2023-01-16 16:21:58+00:00,PipitaFinancie1,@joazcurrain @mercadopago Y sigue sin funcionar
9398,2023-01-16 16:21:48+00:00,JosLuja31261806,@mercadopago Lamentablemente perdí de vender por problemas técnicos. Justo en la hora que hay más movimientos.
9399,2023-01-16 16:21:45+00:00,GBoragina,"@soyalicia_ @mercadopago Hace tiempo que dejé de usar esa porquería.
MP fue bueno cuando empezó.
Pero como dice el refrán ''Escoba nueva siempre barre bien''"
9400,2023-01-16 16:19:34+00:00,AnaAnimov,@mercadopago Háganse cargo de los perjuicios que han ocasionado. Pregunten y den un formulario donde se pueda reclamar por el daño. Ustedes ganan sumas trillonarias.
9401,2023-01-16 16:19:16+00:00,hardxnegro,"@mercadopago Jajajjajaja ya otros perdiendo , no sean tercos salga de esa app"
9402,2023-01-16 16:19:10+00:00,real21kiddys,se volvio a caer a nivel global @mercadopago. Yo preocupado por mis $0.⁹⁹
9403,2023-01-16 16:19:08+00:00,pachilaloca,@churreriaeltopo @mercadopago No! Me funcionó genial toda la mañana
9404,2023-01-16 16:16:41+00:00,MatiasArats,@JorgeGigena12 @ML_Ayuda @agustinmr__ @mercadopago @Mercadolibre SIGUE SIN FUNCIONAR...CELULAR IMPOSIBLEEEE!!!!
9405,2023-01-16 16:16:26+00:00,desastreger,"@Zammy_Fox @Caviar_Marolio @mercadopago Con un UVA precancelable estás en casi un 100% anual y seguís bancarizado.

Con posibilidad de liquidar en cualquier momento sin perder ganancias si armas muchos chiquitos.

MercadoPago no tiene una pata donde pararse al no ser un banco y te pueden dejar en bolas cualquier día."
9406,2023-01-16 16:15:59+00:00,natfdc,"@Zammy_Fox @Caviar_Marolio @mercadopago No te da el mismo interés del banco, te da menos, pero podés usar la plata cuando quieras(o cuando  no esté caída la app jajaja)"
9407,2023-01-16 16:15:41+00:00,MatiasArats,@ML_Ayuda @agustinmr__ @mercadopago @Mercadolibre SIGUE SIN FUNCIONAR SR MERCADO PAGO...DESDE EL CELULAR IMPOSIBLEEEEEEEE!!!!!!
9408,2023-01-16 16:15:27+00:00,celiaaida,@mercadopago Sigo sin poder entrar
9409,2023-01-16 16:15:18+00:00,digipancho,@mercadopago anda perfectamente
9410,2023-01-16 16:14:49+00:00,Ngrromix,@mercadopago @mercadopago para cuando restablecen el servicio? sigo sin poder ingresar a mi cuenta y no tuve respuesta del mail de ayuda
9411,2023-01-16 16:14:40+00:00,yneza,"@churreriaeltopo @mercadopago Se hicieron cargo de una mala maniobra, OJOTA con los  "" llamados tratando de restablecer la cuenta """
9412,2023-01-16 16:14:34+00:00,Julian_Psyche,@mercadopago Al salto por un bizcocho
9413,2023-01-16 16:14:27+00:00,charlycabrera,@RuizRicardoru @mercadopago Así me sale ami tmb
9414,2023-01-16 16:14:18+00:00,Julian_Psyche,@mercadopago Y es transferencia de 133 millones de peso que me hicieron y no impactabque hago? Que se haga cargo la empresa YA
9415,2023-01-16 16:13:43+00:00,charlycabrera,@MatiasArats @TatianaBld @mercadopago Pudiste desde el cel ? Te transferiste  ??
9416,2023-01-16 16:13:22+00:00,esttebanqz,@mercadopago Choritos
9417,2023-01-16 16:13:14+00:00,Oscarelo777,@ML_Ayuda @agustinmr__ @mercadopago @Mercadolibre Aún no puedo ingresar.....
9418,2023-01-16 16:10:06+00:00,byksenoid,Tanto te vas a caer mi loco @mercadopago?
9419,2023-01-16 16:09:49+00:00,9_Dic_18,@ClocuraG77 @mercadopago No lo queme' ajajajajajajaja
9420,2023-01-16 16:09:41+00:00,eljugenio,"ALELUYA!!!! ALELUYAAAA!!!

YA FUNCIONA @mercadopago https://t.co/AqRSOKfj7E"
9421,2023-01-16 16:09:28+00:00,rosasblancassi,@justiciapelada @Mercadolibre @mercadopago tranquilo no son peronistas ni k
9422,2023-01-16 16:09:15+00:00,JLarrea10,"@mercadopago 🤣🤣🤣 yo leo los comentarios y no lo puedo creerrrr .
Votan socialistas , peronistas y zurdos pero insultan a la  empresa más usada de toda sudamerica por una caida en el servidor ... 🤦 Maaaamita ..."
9423,2023-01-16 16:08:37+00:00,DanielGlickman5,"Lamento @mercadopago que tengan este problema por primera vez desde que lo utilizo, pero este caso genera desconfianza para los usuarios, paso algo raro? fue un sabotaje?"
9424,2023-01-16 16:08:11+00:00,BrunoTrossero,"@cassianilla @Zammy_Fox @Caviar_Marolio @mercadopago Tenes rendimientos diarios, en días hábiles. Se reinvierte automáticamente, por lo cual a fin de año tenes un rendimiento del 82% aprox"
9425,2023-01-16 16:08:07+00:00,javier_fsa,Sigue sin funcionar @mercadopago te pide ese coso de seguridad de las imágenes y vuelve a cero en loop
9426,2023-01-16 16:07:42+00:00,MatisFe59210758,"@mercadopago Intentando desde temprano pagar mercado credito, el dinero está en la cuenta pero lo me deja realizar la operación!!! Es una cosa increíble , haa pero si te demoras en el pago los intereses te los cobran"
9427,2023-01-16 16:05:32+00:00,basargentina,@agustinmr__ @mercadopago @Mercadolibre Estan saqueando las cuentas jaja x suerte no tengo un mango 🤣🤣🤣
9428,2023-01-16 16:04:56+00:00,YoYin_E,Confío más en @marcos_galperin con @mercadopago que en el gabinete de Massa.
9429,2023-01-16 16:03:59+00:00,Vero842533,@Erick__007 @mercadopago Estoy igual no puedo hacer transferencias
9430,2023-01-16 16:03:40+00:00,joana94sanchez,"Casi muero! 9 de la madrugada entro a @mercadopago y decía iniciar sesión.
Luego no entra! Primer pre infarto 😂
Después de dos horas entro a mercado libre y estaba igual. Hace una hora entre a tw 🥲 hoy no se va a poder hacer ninguna transferencia ni pago ni nada 😝"
9431,2023-01-16 16:03:23+00:00,Cervelord,"@mercadopago Mentira, no anda nada loco."
9432,2023-01-16 16:03:19+00:00,Juann_cba,@Zammy_Fox @Caviar_Marolio @mercadopago El problema es que eso es mentira y ademas MP se cae y no podés disponer del dinero.
9433,2023-01-16 16:02:33+00:00,chelito223,@andrea_ffal @mercadopago Recién transferí sin problemas
9434,2023-01-16 16:01:59+00:00,SilvinaGzz,@mercadopago #MercadoPago fueron HORAS!! mentirosos como siempre y no conozco a Ninguno que no fueran afectados.
9435,2023-01-16 16:01:39+00:00,SuramayaKreia,@mercadopago Aff
9436,2023-01-16 16:00:49+00:00,JustNikin,"No anda la mierda de @mercadopago de nuevo y todo el mundo paniqueando. Dejen de tener toda su plata en un mismo lugar, y dejen de confiar a ciegas en empresas como esta que después se rompe todo y no se hacen cargo. Carguen plata en esa cuenta solo cuando lo necesitan."
9437,2023-01-16 16:00:14+00:00,leot1965,@mercadopago Algunos usuarios?????? Jajajai
9438,2023-01-16 16:00:04+00:00,Cronopio777,@MartinOrnello @mercadopago A la noche birra
9439,2023-01-16 15:59:44+00:00,campos_oscar,"@mercadopago Se me vienen a la Cabeza 
Oficinas de MP https://t.co/FboPtMHVkG"
9440,2023-01-16 15:59:35+00:00,gastonarnedo,"@Caviar_Marolio Todos le sacan la mierda a @mercadopago porq supuestamente sufrieron robos.. y si master, si compras en mercado del trueque de facebook y le depositas x mercadopago mas vale q perdiste la guita…"
9441,2023-01-16 15:59:25+00:00,MartinOrnello,"@Cronopio777 @mercadopago Julito querido, Boca es fernet y birra!!😂"
9442,2023-01-16 15:59:25+00:00,alexislucerok,@mercadopago Aprovecharon a bajar el porcentaje de rendimiento que estaba 62.4 % https://t.co/WoAKzb1wkK
9443,2023-01-16 15:58:37+00:00,abuelojacko,"@churreriaeltopo @mercadopago Tengo un comercio, y ya van varias veces que el cierre de mi sistema da más que el de MP. Te pasó? Les pasó?"
9444,2023-01-16 15:58:02+00:00,matiasgba,@FranMuroMu @mercadopago @Mercadolibre Se olvidaron de prender la computadora y por eso no arranco el sistema.
9445,2023-01-16 15:57:35+00:00,cristys011,@mercadopago Volvió y lo importante mí $$😁
9446,2023-01-16 15:57:20+00:00,Mariana77106333,@mercadopago Sigo teniendo problemas para acceder a mí cuenta de MP. Dejen de mentir que está solucionado
9447,2023-01-16 15:57:15+00:00,cassianilla,@Zammy_Fox @Caviar_Marolio @mercadopago Ese 75% esta aquí entre nosotros? https://t.co/n6wfOb0kK3
9448,2023-01-16 15:57:06+00:00,YasuakiDiaz04,@CatalinaPdz @mercadopago Estoy igual que tú
9449,2023-01-16 15:56:58+00:00,MdRosario_38,@normyld @mercadopago Se está empezando a normalizar
9450,2023-01-16 15:56:45+00:00,AndresAriasPaz,@mercadopago Un desastre todo ... no deja ingresar .. el sistema de reconocimiento facial es un DESASTRE !!! Me extraña no hagan las pruebas pertinentes antes de lanzar una actualización !!!
9451,2023-01-16 15:56:06+00:00,uwucava,@varela_horacio @mercadopago esta la conoces? https://t.co/Ya6jEJ6lol
9452,2023-01-16 15:55:37+00:00,nanub7,"@PauCafetera @mercadopago Comooooooo, queeeeeeee"
9453,2023-01-16 15:55:26+00:00,mgarayconde,"@Zammy_Fox @Caviar_Marolio @mercadopago 62,2%"
9454,2023-01-16 15:55:16+00:00,casandracano20,@mercadopago Que pasa que nos pide que hagamos otra cuenta ?
9455,2023-01-16 15:54:25+00:00,__Manteca,@mercadopago y la renegrida concha de tu puta madre
9456,2023-01-16 15:53:58+00:00,campos_oscar,"@mercadopago @marcos_galperin Por favor que alguien responsable salga a informar 
Todavía muchos Usuarios no pueden acceder
y Somos bastantes los que tenemos dinero en tu sistema
Preocupa y mucho"
9457,2023-01-16 15:53:30+00:00,Cronopio777,@mercadopago Fueron horas. No pude comprar mi dosis diaria de Monster así que tuve que ir a sacar efectivo al banco. Arruinaron(?) mi mañana
9458,2023-01-16 15:52:55+00:00,OyukyArias,@mercadopago Y los que tuvimos inconvenientes con esas transferencias en noviembre van a reembolsar???
9459,2023-01-16 15:52:03+00:00,fedegro89,"@5ofDecember @Zammy_Fox @Caviar_Marolio @mercadopago Si en ese sentido es mucho mas simple, y es verdad nunca me detuve a pensar ni a averiguar porque los bancos no lo hacen, habrá alguna ley que se los impida?"
9460,2023-01-16 15:50:56+00:00,MarcioF92,"@mercadopago no sé si seguirán con líos pero por las dudas prueben con reiniciar el servidor, a mí siempre me funciona!"
9461,2023-01-16 15:50:47+00:00,MeluSci,@Maky_Scinardo @mercadopago @Mercadolibre dafuk?
9462,2023-01-16 15:50:22+00:00,RafaelS18544203,@NicoliCastro5 @mercadopago @MercadoLivre Voltou a normalidade agora
9463,2023-01-16 15:50:14+00:00,YasuakiDiaz04,@mercadopago Por favor arreglenlo pronto. Me urge hacer un movimiento
9464,2023-01-16 15:50:09+00:00,maria_anton1a,Que dice la astrología de la caída de @mercadopago
9465,2023-01-16 15:49:08+00:00,Omarmansilla,"@mercadopago Actualicé la app y quiero ingresar poniendo usuario y clave correctas, me pasa a reconocimiento facial y NO me reconoce. dice hop no hay internet la pqtp"
9466,2023-01-16 15:48:55+00:00,drfreddy69,@varela_horacio @mercadopago https://t.co/t8N2zGctyT
9467,2023-01-16 15:48:34+00:00,normadsolar,@Semabe2010 @mercadopago No uso esos métodos de pago.
9468,2023-01-16 15:48:31+00:00,JuguetesexJ,"@joazcurrain @mercadopago Y si te pasa a vos te retienen el dinero porq -mala atención - 
Bla bla bla 
Son unos tremendos hijos de p...."
9469,2023-01-16 15:48:19+00:00,5ofDecember,"@fedegro89 @Zammy_Fox @Caviar_Marolio @mercadopago No tenes la misma disposición de plata, no tenes que "" rescatar"" nada, cumplir horarios, esperar según el fondo los  24/48 horas. El concepto es resimpler: plata a cuenta genera intereses, no se porque lo prohibieron a hacer a los bancos."
9470,2023-01-16 15:47:34+00:00,JuguetesexJ,"@mercadopago Si nos pasa a nosotros nos retienen el dinero x mala atención 
REVERENDOS HDP!"
9471,2023-01-16 15:47:26+00:00,raulfirpo,¿Qué te pasó @mercadopago? Se cayó todo el sistema y ahora es un lío poder recuperar las cuentas.
9472,2023-01-16 15:47:19+00:00,ArtAkura,"@mercadopago Sigo sin poder acceder a mi mercado pago, me indica que no tengo coneccion a internet."
9473,2023-01-16 15:47:17+00:00,rmalb83,"@mercadopago mejor. Así no estafan a la gente. Son cómplices d generar préstamos y cursar estafas. No controlan cualquiera puede poner logo y publicidad q quiera
No podemos hacer nada dicen el dinero ya se transfirió. bloqueen pidan origen de fondos. Estén del lado d la gente q confió en uds"
9474,2023-01-16 15:46:44+00:00,Caropo04,"@Zammy_Fox @Caviar_Marolio @mercadopago Te da 62 más o menos y no es como un plazo fijo , es como un fondo común de inversión, por eso es por día y por eso cambia diariamente la tasa de lo que te da o no, también podes tener pérdidas, es raro pero puede ser"
9475,2023-01-16 15:43:44+00:00,SUPER_LAMPA,"@Caviar_Marolio @mercadopago lo uso hace años jamás un problema. Tenés todos los datos en el momento.
Tengo en el local también posnet de otros bancos y la verdad todas en algún momento tienen problemas.
Ni hablar de en Rosario billetera santa fe, te cagan y no hay donde reclamar."
9476,2023-01-16 15:43:34+00:00,CachoFuego,"@maxi_mOK @Zammy_Fox @Caviar_Marolio @mercadopago Habría que hacer bien el cálculo, pero hoy MP tiene una tasa del 62,4% TNA y un PF 75%TNA, pero como haces interés compuesto ya que reinvertis tu ganancia diaria termina siendo más. Hay que chequearlo igual al dato pero estoy de vacaciones jeje"
9477,2023-01-16 15:43:16+00:00,ValicentiRocio,"@MatiasArats @mercadopago Si, justamente probé con mi celu"
9478,2023-01-16 15:43:05+00:00,Facundo56258442,"@mercadopago Lo que pude hace yo, es entrar a mi cuenta de mercado libre asociada, y desde ahi me dejó entrar a mi cuenta de mercado pago"
9479,2023-01-16 15:41:52+00:00,GiulianaMBelen,@edu_yael @mercadopago Y que PRETENDES más que Disculpas?? Que se Suicide?! Baja un cambio yyy relájate!🙊💪🏽
9480,2023-01-16 15:41:41+00:00,mariamar182,@iberiabati @mercadopago Me pudrió los semáforos y pasos peatonales
9481,2023-01-16 15:41:18+00:00,jnuary8th,"Hola @mercadopago quisiera saber por qué no aceptan los pagos con tarjeta de débito desde la app. Hace más de tres meses que intento pagar de esa forma y ustedes me rechazan el pago. Desde mi banco está todo ok, el problema son ustedes."
9482,2023-01-16 15:41:03+00:00,nicolas99916,"@AnahiSavoia @mercadopago Lo mismo me pasa,tengo toda la plata ahí 😭😭😭"
9483,2023-01-16 15:40:53+00:00,Jessica98155076,"@mercadopago Ni siquiera me reconoce la contraseña! Y para colmo para recuperar me aparece un celular viejo, cuando ya hice los cambios en la aplicación hace meses"
9484,2023-01-16 15:40:36+00:00,CeciPeladoswife,"@mercadopago Holas, no se sdi vieron mi twit en medio del kaos, pero ayer me llamaba uno que se hac ia pasar por SEGURIDAD de Mercado Libre y sabia mi data...
Los hackearon?
NRO 1153741079
#MercadoPago https://t.co/QcAqU7x0A5"
9485,2023-01-16 15:40:10+00:00,elidiegosgus,@mercadopago A mi todavía no me funciona
9486,2023-01-16 15:40:08+00:00,Yamiiiliiin,Gracias @mercadopago https://t.co/dT6jWa36ty
9487,2023-01-16 15:39:42+00:00,DanielGlickman5,"Hola @mercadopago, en mi caso es peor, se cayo la aplicación y después de darle el alta me borro todo el historial de pagos a servicios. Se puede recuperar??"
9488,2023-01-16 15:39:27+00:00,vavisloving,@mercadopago más vale q mi plata siga en mi cuenta
9489,2023-01-16 15:39:16+00:00,vavisloving,"@mercadopago los usuarios supuestamente no tienen q hacer nada, pero sigo sin poder ingresar, me sale con que ""no hay internet"" estando pegada al módem o usando datos, cualquier cosa"
9490,2023-01-16 15:38:58+00:00,DThomasShelby,"@proyectowok @mercadopago a mi ya me funciona, dale tiempo"
9491,2023-01-16 15:38:42+00:00,patrictpo1,@agustinmr__ @mercadopago @Mercadolibre Yo estoy exactamente igual
9492,2023-01-16 15:38:33+00:00,Tezcacuauhtli,"@mercadopago @mercadopago, que pasa con la aplicación, me cerró la sesión y al querer acceder nuevamente al hacer el reconocimiento facial que pide, me marca constantemente que no tengo supuestamente servicio de internet, ya lo hice con datos y wifi y siempre es lo mismo, estoy en android 13"
9493,2023-01-16 15:38:26+00:00,albertorenealv5,@mercadopago La verdad es que yo hace 20 dias me pide que haga la foto del rostro pero realizr como 100 veces y nada lo per es que no me deja entrar a la aplicacion tengo plata y no puedo tranferir ni recibir dinero es un cagada estoy cansado alguna solucion tiene que dar
9494,2023-01-16 15:38:22+00:00,Maky_Scinardo,"Ya funciona @mercadopago  y @Mercadolibre ? O siguen caídas? Pregunto para saber si me vaciaron la cuenta o si todavía tengo esperanzas 😂
Ah, y estaría necesitando el QR de un pedido que llegaba hoy... Lo pido por paloma mensajera?"
9495,2023-01-16 15:38:11+00:00,TattiUlrich,"@IariRetamar @mercadopago @JonaRetamar si, ahora ya pude. Graciasss!!"
9496,2023-01-16 15:37:45+00:00,matute1833,@mercadopago Todavía no lo solucionaron? Sigo sin ver la plata y me cambiaron datos de la cuenta...
9497,2023-01-16 15:37:40+00:00,AmorAmerindio,@justiciapelada @Mercadolibre @mercadopago Este mes perdí como 80 lucas y estuve 2 semanas sin poder entrar a la app
9498,2023-01-16 15:37:03+00:00,alejocd,"@MercadoLibreEc_ @Mercadolibre @mercadopago Por lo que si hacen una compra con su tarjeta de débito o crédito en @Mercadolibre Ecuador, no se sorprendan si su vendedor rechaza el pago, es precisamente porque estos individuos no dan solución al problema de retiro de saldos."
9499,2023-01-16 15:37:00+00:00,Facundo56258442,@mercadopago Necesito recuperar la plata que había en mi cuenta loco
9500,2023-01-16 15:36:02+00:00,alejocd,"@MercadoLibreEc_ @Mercadolibre @mercadopago Da errores cada vez que se quiere hacer un retiro a un banco local. En mi caso personal, tengo atorados casi 400USD en la puerca página y desde hace más de dos meses nadie da una solución.  Para más señas, el caso #226607701 sigue abierto desde de noviembre y nadie hace NADA"
9501,2023-01-16 15:35:13+00:00,Orimar369,"@mercadopago Ustedes nos defraudaron,deje de usar mercado pago cuando les fondearon la cuenta a varios conocidos... pésimos sistemas de seguridad."
9502,2023-01-16 15:34:59+00:00,SusanaC75828855,@mercadopago M gracias por avisar
9503,2023-01-16 15:34:58+00:00,Fernetometro,@varela_horacio @mercadopago 🐀🐀🐀
9504,2023-01-16 15:34:49+00:00,Marcela70688559,@ramdileo @mercadopago Me pasa igual. Me dice que no hay Internet
9505,2023-01-16 15:34:46+00:00,Facundo56258442,"@mercadopago Intenté ingresar, me pidieron todos los datos nuevos y no me figura la plata que tenía, que mierda hago ahora?"
9506,2023-01-16 15:34:39+00:00,alejocd,"@MercadoLibreEc_ @Mercadolibre @mercadopago Sin embargo desde hace más de 3 meses los vendedores que recibimos en la página de @mercadopago los saldos de las ventas, ya descontadas las ladronas comisiones e impuestos de esos envíos NO PODEMOS RETIRAR ESE DINERO, porque la página de mercadopago está dañada..."
9507,2023-01-16 15:34:22+00:00,CAPITALISTERBU2,@mercadopago ponete las pilas galperin o te mandamos a los moyanos
9508,2023-01-16 15:34:09+00:00,WefWonderwanda,"@mercadopago No pude comprar en toda la mañana y a terapia no pude ir porque el tipo está de vacaciones, pasé horas sin poder tapar mis problemas comprando boludeces. Deberían estar avergonzados."
9509,2023-01-16 15:34:08+00:00,ramdileo,@mercadopago acá sigo todo igual que los últimos 20 días... la web me pide una cámara que no tengo..... y la app sigue sin ver mi cara.... https://t.co/Vv0LiXfKhw
9510,2023-01-16 15:33:44+00:00,Camila68008252,@mercadopago @MatasTesta1 Va solucionar va
9511,2023-01-16 15:33:37+00:00,alejocd,"@MercadoLibreEc_ @Mercadolibre @mercadopago Efectivamente, se empezó con el servicio de @mercadopago, que permite pagar con tarjeta de crédito y acceder a envíos a costo reducido en un convenio con Urbano Express"
9512,2023-01-16 15:33:36+00:00,aleidol,"@mercadopago Lamentamos las molestias no, tirennos un % extra al forndo de inversión por las molestias... la molestias nos costó plata."
9513,2023-01-16 15:33:29+00:00,Marcela70688559,@varela_horacio @mercadopago Viste cambio en tu cuenta? Menos plata? Uso de tarjeta  o algo raro?
9514,2023-01-16 15:33:00+00:00,soyromylopez85,@Erick__007 @mercadopago Hace 4 hs se me cerró la sesión y hasta ahora no me deja entrar
9515,2023-01-16 15:32:31+00:00,Marcela70688559,@mercadopago Todavía no puedo ingresar!!!
9516,2023-01-16 15:32:29+00:00,rhon02,No puedo acceder a cuenta @mercadopago que puedo hacer?
9517,2023-01-16 15:32:06+00:00,candianatan,@mercadopago Lo bueno es que tocaron el serv de producción un lunes. Hay tiempo de tirar hotfix y romper otra cosa XD
9518,2023-01-16 15:31:32+00:00,Marcelo89583500,@mercadopago Se iluminó la cuenta pero la recupere gracias
9519,2023-01-16 15:31:30+00:00,Lalalan22781949,@Matilepra1903 @Zammy_Fox @Caviar_Marolio @mercadopago Ahora mismo no da nada
9520,2023-01-16 15:31:03+00:00,JonaRetamar,@TattiUlrich @mercadopago Me paso y estuve un rato hasta q pude ingresar de nuevo
9521,2023-01-16 15:30:51+00:00,EmilianoHaedo,@Zammy_Fox @Caviar_Marolio @mercadopago Se nota que no los conoces... https://t.co/CR6oBiwu7C
9522,2023-01-16 15:30:18+00:00,pucho_sj,@mercadopago Yo me pregunto. Espero que nuestros datos estén todos como corresponde. No vaya a ser que nos hackeena cuenta o algo
9523,2023-01-16 15:30:16+00:00,docarg1,@sonialuzdemarfi @mercadopago Claro que si .. por eso cambien l mente de a poco ..bitcoin ☝️😉
9524,2023-01-16 15:30:13+00:00,candianatan,@Javier07815916 @mercadopago Tu cuenta ha sido eliminada con éxito jajaja
9525,2023-01-16 15:30:01+00:00,misomz,@pedidosya @mercadopago se complotaron para no devolverme mi plata o qué onda?
9526,2023-01-16 15:29:55+00:00,JorgeGigena12,"@andrea_ffal @mercadopago Muy gentil de su parte señora ,osea el que tenía que pagar tiene la escusa perfecta 😁😁😁"
9527,2023-01-16 15:29:27+00:00,Mara67054611,@mercadopago Sigue sin funcionar 😡
9528,2023-01-16 15:29:14+00:00,IariRetamar,@TattiUlrich @mercadopago me paso lo mismo pero ahora ya pude
9529,2023-01-16 15:28:41+00:00,AnahiSavoia,"@mercadopago Encima no tienen un número de teléfono, un chat, nada para ayudar."
